id,query,syntax,semantic,results,correctness level,normalized value
280,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
256,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
257,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
258,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
259,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
236,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
237,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
227,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
166,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
161,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
14,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
110,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
107,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
101,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
112,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
126,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
129,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
131,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
136,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
144,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
158,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
159,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
164,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
168,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
178,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
179,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
187,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
192,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
194,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
195,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
197,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
2,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
20,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
201,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
205,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
206,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
207,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
214,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
221,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
229,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
23,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
239,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
246,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
25,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
250,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
253,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
260,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
261,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
265,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
270,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
294,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
295,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
296,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
304,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
321,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
33,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
330,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
337,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
339,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
341,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
347,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
350,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
42,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
43,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
62,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
63,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
74,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
76,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
77,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
8,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
82,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
84,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
88,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
99,SELECT album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
278,SELECT album_title FROM Album WHERE type = compilation;,1,0,0,2,0.142857
213,SELECT album_title FROM Album WHERE type ='compilation';,1,1,1,8,1
16,SELECT album_title FROM Album WHERE type ='compilation';,1,1,1,8,1
322,SELECT album_title FROM Album WHERE type == 'compilation';,1,0,0,2,0.142857
151,SELECT album_title FROM Album WHERE type LIKE 'compilation';,1,1,1,8,1
114,SELECT album_title FROM Album WHERE type= 'compilation',1,1,1,8,1
331,SELECT album_title FROM Album WHERE type= 'compilation';,1,1,1,8,1
325,"SELECT album_title FROM Album WHERE type=""compilation"";",1,0,0,2,0.142857
80,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
71,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
310,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
300,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
252,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
241,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
152,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
153,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
108,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
125,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
263,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
345,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
49,SELECT album_title FROM Album WHERE type='compilation',1,1,1,8,1
119,SELECT album_title FROM Album WHERE type='compilation' ;,1,1,1,8,1
113,SELECT album_title FROM Album WHERE type='compilation' ;,1,1,1,8,1
96,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
97,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
98,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
91,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
85,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
83,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
81,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
73,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
7,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
61,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
51,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
52,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
47,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
44,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
45,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
351,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
349,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
35,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
346,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
332,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
333,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
329,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
327,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
318,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
314,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
311,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
309,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
305,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
301,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
302,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
303,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
299,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
293,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
284,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
285,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
286,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
275,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
276,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
277,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
264,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
262,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
26,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
249,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
247,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
242,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
243,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
244,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
238,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
234,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
230,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
231,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
228,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
224,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
222,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
217,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
218,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
219,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
22,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
220,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
215,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
200,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
198,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
199,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
196,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
193,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
188,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
185,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
183,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
177,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
169,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
17,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
170,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
171,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
172,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
167,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
147,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
148,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
141,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
135,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
132,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
128,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
122,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
111,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
109,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
10,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
100,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
117,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
190,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
191,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
269,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
27,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
343,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
344,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
93,SELECT album_title FROM Album WHERE type='compilation';,1,1,1,8,1
336,SELECT album_title FROM Album WHERE type='complilation';,1,0,0,2,0.142857
173,SELECT album_title FROM Album WHERE type=='compilation';,1,0,0,2,0.142857
53,SELECT album_title FROM Album WHERE type=compilation;,1,0,0,2,0.142857
291,SELECT album_title FROM Album Where type = 'compilation';,1,1,1,8,1
79,SELECT album_title FROM Album Where type='compilation';,1,1,1,8,1
21,SELECT album_title FROM Album a WHERE a.type = 'compilation';,1,1,1,8,1
315,SELECT album_title FROM Album where type = 'compilation',1,1,1,8,1
48,SELECT album_title FROM Album where type = 'compilation';,1,1,1,8,1
320,SELECT album_title FROM Album where type='compilation';,1,1,1,8,1
89,SELECT album_title FROM album WHERE TYPE = 'compilation';,1,1,1,8,1
64,SELECT album_title FROM album WHERE type = 'compilation';,1,1,1,8,1
340,SELECT album_title FROM album WHERE type = 'compilation';,1,1,1,8,1
157,SELECT album_title FROM album WHERE type = 'compilation';,1,1,1,8,1
130,SELECT album_title FROM album WHERE type = 'compilation';,1,1,1,8,1
281,SELECT album_title FROM album WHERE type= 'compilation',1,1,1,8,1
181,SELECT album_title FROM album WHERE type='compilation';,1,1,1,8,1
137,SELECT album_title FROM album WHERE type='compilation';,1,1,1,8,1
75,SELECT album_title From Album WHERE type='compilation';,1,1,1,8,1
186,SELECT album_title from Album WHERE type='compilation';,1,1,1,8,1
268,"SELECT album_title, type FROM Album WHERE type = 'compilation';",1,0,0,2,0.142857
245,"SELECT album_title, type FROM Album WHERE type = 'compilation';",1,0,0,2,0.142857
116,"SELECT album_title, type FROM Album WHERE type = 'compilation';",1,0,0,2,0.142857
105,"SELECT album_title, type FROM Album WHERE type = 'compilation';",1,0,0,2,0.142857
163,"SELECT album_title, type FROM Album WHERE type='compilation';",1,0,0,2,0.142857
15,"SELECT album_title, type FROM Album WHERE type='compilation'; ",1,0,0,2,0.142857
202,"SELECT album_title, type FROM Album WHERE type='compliation';",1,0,0,2,0.142857
87,SELECT album_title; FROM Album; WHERE Album.type = 'compilation';,0,1,1,7,0.857143
3,SELECT album_title; FROM Album; WHERE type='compilation';,1,0,0,2,0.142857
6,SELECT album_titleFROM Album WHERE type='compilation';,1,0,0,2,0.142857
335,SELECT title FROM album AS a WHERE a.type = 'compilation',1,0,0,2,0.142857
209,"Select Album.album_title FROM Album Where Album.type = ""compilation"";",1,0,0,2,0.142857
66,Select album_title FROM Album WHERE type = 'compilation';,1,1,1,8,1
103,Select album_title FROM Album WHERE type ='compilation',1,1,1,8,1
41,Select album_title FROM Album WHERE type='compilation';,1,1,1,8,1
143,Select album_title FROM Album where Album.type = 'compilation';,1,1,1,8,1
92,Select album_title From Album Where Album.type = 'compilation';,1,1,1,8,1
102,Select album_title From Album Where type='compilation',1,1,1,8,1
155,Select album_title from Album where type = 'compilation';,1,1,1,8,1
124,Select album_title from Album where type = 'compilation';,1,1,1,8,1
342,from Album select album_title where type='compilation';,0,0,0,1,0
37,select * from Album WHERE type = 'compilation';,1,0,0,2,0.142857
338,select album_title from Album where type = 'compilation';,1,1,1,8,1
38,select album_title from Album where type == 'compilation';,1,0,0,2,0.142857
19,select album_title from Album where type='compilation';,1,1,1,8,1
142,select album_title from Album where type='compilation';,1,1,1,8,1
13,select album_title from Album where type='compilation';,1,1,1,8,1
174,select album_title from album where type = 'compilation';,1,1,1,8,1
204,select album_title from album where type = 'compilation';,1,1,1,8,1
162,select album_title from album where type ='compilation';,1,1,1,8,1
86,select album_title from album where type='compilation';,1,1,1,8,1
203,π_album_title ∧ σ_type='compilation' (Album),0,0,0,1,0
54,σtype='compilation'(πalbum_title'(Album)),0,0,0,1,0
287,σtype='compilation'(πalbum_title(Album)),0,0,0,1,0
