id,query,syntax,semantic,results,correctness level,normalized value
207,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
214,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
221,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
229,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
23,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
239,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
246,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
25,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
250,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
253,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
260,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
261,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
265,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
270,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
294,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
295,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
296,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
304,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
321,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
33,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
330,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
337,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
339,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
341,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
347,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
350,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
42,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
43,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
62,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
63,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
74,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
76,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
77,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
8,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
82,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
84,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
88,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
99,SELECT album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
278,SELECT album_title FROM Album WHERE type = compilation;,2,0,0,3,0.0769231
213,SELECT album_title FROM Album WHERE type ='compilation';,2,2,2,27,1
16,SELECT album_title FROM Album WHERE type ='compilation';,2,2,2,27,1
322,SELECT album_title FROM Album WHERE type == 'compilation';,2,0,0,3,0.0769231
151,SELECT album_title FROM Album WHERE type LIKE 'compilation';,2,2,2,27,1
114,SELECT album_title FROM Album WHERE type= 'compilation',2,2,2,27,1
331,SELECT album_title FROM Album WHERE type= 'compilation';,2,2,2,27,1
325,"SELECT album_title FROM Album WHERE type=""compilation"";",2,0,0,3,0.0769231
80,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
71,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
310,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
300,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
252,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
241,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
152,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
153,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
108,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
125,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
263,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
345,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
49,SELECT album_title FROM Album WHERE type='compilation',2,2,2,27,1
119,SELECT album_title FROM Album WHERE type='compilation' ;,2,2,2,27,1
113,SELECT album_title FROM Album WHERE type='compilation' ;,2,2,2,27,1
96,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
97,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
98,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
91,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
85,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
83,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
81,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
73,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
7,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
61,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
51,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
52,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
47,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
44,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
45,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
351,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
349,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
35,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
346,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
332,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
333,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
329,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
327,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
318,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
314,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
311,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
309,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
305,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
301,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
302,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
303,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
299,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
293,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
284,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
285,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
286,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
275,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
276,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
277,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
264,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
262,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
26,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
249,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
247,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
242,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
243,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
244,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
238,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
234,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
230,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
231,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
228,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
224,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
222,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
217,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
218,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
219,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
22,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
220,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
215,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
200,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
198,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
199,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
196,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
193,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
188,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
185,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
183,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
177,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
169,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
17,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
170,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
171,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
172,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
167,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
147,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
148,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
141,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
135,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
132,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
128,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
122,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
111,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
109,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
10,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
100,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
117,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
190,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
191,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
269,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
27,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
343,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
344,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
93,SELECT album_title FROM Album WHERE type='compilation';,2,2,2,27,1
336,SELECT album_title FROM Album WHERE type='complilation';,2,1,1,15,0.538462
173,SELECT album_title FROM Album WHERE type=='compilation';,2,1,0,6,0.192308
53,SELECT album_title FROM Album WHERE type=compilation;,2,0,0,3,0.0769231
291,SELECT album_title FROM Album Where type = 'compilation';,2,2,2,27,1
79,SELECT album_title FROM Album Where type='compilation';,2,2,2,27,1
21,SELECT album_title FROM Album a WHERE a.type = 'compilation';,2,2,2,27,1
315,SELECT album_title FROM Album where type = 'compilation',2,2,2,27,1
48,SELECT album_title FROM Album where type = 'compilation';,2,2,2,27,1
320,SELECT album_title FROM Album where type='compilation';,2,2,2,27,1
89,SELECT album_title FROM album WHERE TYPE = 'compilation';,2,2,2,27,1
64,SELECT album_title FROM album WHERE type = 'compilation';,2,2,2,27,1
340,SELECT album_title FROM album WHERE type = 'compilation';,2,2,2,27,1
157,SELECT album_title FROM album WHERE type = 'compilation';,2,2,2,27,1
130,SELECT album_title FROM album WHERE type = 'compilation';,2,2,2,27,1
281,SELECT album_title FROM album WHERE type= 'compilation',2,2,2,27,1
181,SELECT album_title FROM album WHERE type='compilation';,2,2,2,27,1
137,SELECT album_title FROM album WHERE type='compilation';,2,2,2,27,1
75,SELECT album_title From Album WHERE type='compilation';,2,2,2,27,1
186,SELECT album_title from Album WHERE type='compilation';,2,2,2,27,1
268,"SELECT album_title, type FROM Album WHERE type = 'compilation';",2,0,1,12,0.423077
245,"SELECT album_title, type FROM Album WHERE type = 'compilation';",2,0,1,12,0.423077
116,"SELECT album_title, type FROM Album WHERE type = 'compilation';",2,0,1,12,0.423077
105,"SELECT album_title, type FROM Album WHERE type = 'compilation';",2,0,1,12,0.423077
163,"SELECT album_title, type FROM Album WHERE type='compilation';",2,0,1,12,0.423077
15,"SELECT album_title, type FROM Album WHERE type='compilation'; ",2,0,1,12,0.423077
202,"SELECT album_title, type FROM Album WHERE type='compliation';",2,0,1,12,0.423077
87,SELECT album_title; FROM Album; WHERE Album.type = 'compilation';,1,2,2,26,0.961538
3,SELECT album_title; FROM Album; WHERE type='compilation';,2,0,0,3,0.0769231
6,SELECT album_titleFROM Album WHERE type='compilation';,2,0,0,3,0.0769231
335,SELECT title FROM album AS a WHERE a.type = 'compilation',2,0,0,3,0.0769231
209,"Select Album.album_title FROM Album Where Album.type = ""compilation"";",2,0,0,3,0.0769231
66,Select album_title FROM Album WHERE type = 'compilation';,2,2,2,27,1
103,Select album_title FROM Album WHERE type ='compilation',2,2,2,27,1
41,Select album_title FROM Album WHERE type='compilation';,2,2,2,27,1
143,Select album_title FROM Album where Album.type = 'compilation';,2,2,2,27,1
92,Select album_title From Album Where Album.type = 'compilation';,2,2,2,27,1
102,Select album_title From Album Where type='compilation',2,2,2,27,1
155,Select album_title from Album where type = 'compilation';,2,2,2,27,1
124,Select album_title from Album where type = 'compilation';,2,2,2,27,1
342,from Album select album_title where type='compilation';,0,0,0,1,0
37,select * from Album WHERE type = 'compilation';,2,0,0,3,0.0769231
338,select album_title from Album where type = 'compilation';,2,2,2,27,1
38,select album_title from Album where type == 'compilation';,2,0,0,3,0.0769231
19,select album_title from Album where type='compilation';,2,2,2,27,1
142,select album_title from Album where type='compilation';,2,2,2,27,1
13,select album_title from Album where type='compilation';,2,2,2,27,1
174,select album_title from album where type = 'compilation';,2,2,2,27,1
204,select album_title from album where type = 'compilation';,2,2,2,27,1
162,select album_title from album where type ='compilation';,2,2,2,27,1
86,select album_title from album where type='compilation';,2,2,2,27,1
203,π_album_title ∧ σ_type='compilation' (Album),0,0,0,1,0
54,σtype='compilation'(πalbum_title'(Album)),0,0,0,1,0
287,σtype='compilation'(πalbum_title(Album)),0,0,0,1,0
