id,query,syntax,semantic,results,correctness level,normalized value
123,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
144,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
178,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
185,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
188,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
213,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
231,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
249,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
253,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
270,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
286,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
340,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
39,SELECT DISTINCT name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
126,"SELECT DISTINCT name FROM Artist a, Produces p WHERE a.artist_id = p.artist_id;",2,2,2,27,1
135,SELECT DISTINCT name FROM Artist natural join Produces;,2,2,2,27,1
139,"SELECT DISTINCT name FROM Artist, Produces ",2,0,0,3,0.0769231
284,"SELECT DISTINCT name FROM Artist, Produces WHERE Arist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
103,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,2,2,27,1
152,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,2,2,27,1
90,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
82,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
64,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
60,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
51,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
344,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
321,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
268,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
219,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
181,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
166,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
159,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
129,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
101,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
130,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
205,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
206,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
215,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
217,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
221,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
237,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
242,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
244,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
257,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
259,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
265,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
293,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
304,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
339,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
349,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
46,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
77,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
85,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
88,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
96,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
99,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
61,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id; ",2,2,2,27,1
95,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id; ",2,2,2,27,1
100,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id; -- I did not know if using NATURAL JOIN is allowed, so I just did it manually now",2,2,2,27,1
236,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id == Produces.artist_id;",2,0,0,3,0.0769231
300,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id ",2,2,2,27,1
78,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
52,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
44,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
35,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
327,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
275,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
230,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
222,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
199,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
193,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
141,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
111,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
106,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
183,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
346,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
351,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
73,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
98,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
238,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id; ",2,2,2,27,1
208,"SELECT DISTINCT name FROM Artist, Produces WHERE Artist.name = Produces.name;",2,0,0,3,0.0769231
291,"SELECT DISTINCT name FROM Artist, Produces WHERE Produces.artist_id = Artist.artist_id;",2,2,2,27,1
330,"SELECT DISTINCT name FROM Artist, Produces WHERE artist.artist_id = produces.artist_id; ",2,2,2,27,1
173,"SELECT DISTINCT name FROM Artist, Produces Where Artist.artist_id == Produces.artist_id;",2,0,0,3,0.0769231
97,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
91,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
45,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
33,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
305,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
283,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
243,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
201,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
131,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
112,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
171,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
277,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
333,"SELECT DISTINCT name FROM Artist, Produces;",2,0,0,3,0.0769231
175,"SELECT DISTINCT name FROM Artist,Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
84,"SELECT DISTINCT name FROM Artist,Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
177,"SELECT DISTINCT name FROM Artist,Produces WHERE Artist.artist_id=Produces.artist_id; ",2,2,2,27,1
114,"SELECT DISTINCT name FROM Artist,Produces WHERE name = name",2,0,0,3,0.0769231
331,"SELECT DISTINCT name FROM Artist,produces WHERE artist.artist_id = produces.artist_id;",2,2,2,27,1
313,"SELECT DISTINCT name FROM Produces, Artist WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
12,"SELECT DISTINCT name FROM Produces, Artist WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
118,"SELECT DISTINCT name FROM Produces, Artist WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
260,"SELECT DISTINCT name FROM Produces, Artist WHERE Produces.artist_id = Artist.artist_id;",2,2,2,27,1
348,"SELECT DISTINCT name FROM Produces, Artist WHERE Produces.artist_id = Artist.artist_id; ",2,2,2,27,1
157,SELECT DISTINCT name FROM artist JOIN produces ON artist.artist_id = produces.artist_id;,2,2,2,27,1
137,"SELECT DISTINCT name FROM artist, produces WHERE artist.artist_id=produces.artist_id;",2,2,2,27,1
345,SELECT DISTINCT name WHERE Artist Produces,0,0,0,1,0
26,"SELECT DISTINCT name from Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
186,"SELECT DISTINCT name from Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,2,2,27,1
17,"SELECT DISTINCTname"" FROM Artist",0,0,0,1,0
272,"SELECT DISTINCT( Artist.name) FROM Artist,Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
207,"SELECT DISTINCT(Artist.name) FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
34,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
209,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
2,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
138,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
127,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
104,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
156,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
240,SELECT Distinct Artist.name FROM Artist NATURAL JOIN Produces;,2,2,2,27,1
30,"SELECT Distinct Artist.name FROM Artist, Produces WHERE Produces.artist_id = Artist.artist_id;",2,2,2,27,1
264,"SELECT Name FROM Artist,Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
278,"SELECT Name FROM Artist,Produces;",2,0,0,3,0.0769231
256,"SELECT a.name FROM Artist a, Produces p WHERE p.artist_id = a.artist_id;",2,0,0,3,0.0769231
255,"SELECT a.name FROM Artist a, Produces;",2,0,0,3,0.0769231
248,"SELECT artist.name FROM artist, produces WHERE artist.artist_id=produces.artist_id;",2,0,0,3,0.0769231
161,"SELECT distinct artist.name FROM Artist,Produces WHERE produces.artist_id=artist.artist_id;",2,2,2,27,1
263,SELECT distinct name FROM Artist NATURAL JOIN Produces,2,2,2,27,1
147,"SELECT distinct name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,2,2,27,1
328,SELECT name Arist NATURAL JOIN Produces;,0,0,0,1,0
211,SELECT name Artist JOIN Produces,0,0,0,1,0
269,"SELECT name FROM Artist , Produces; ",2,0,0,3,0.0769231
315,SELECT name FROM Artist AND Produces,0,0,0,1,0
337,SELECT name FROM Artist FULL OUTER JOIN Produces ON Artist.artist_id=Produces.artist_id;,2,0,0,3,0.0769231
212,SELECT name FROM Artist INNER JOIN Produces ON Artist.artist_id = Produces.artist_id ;,2,0,0,3,0.0769231
311,SELECT name FROM Artist INNER JOIN Produces ON Artist.artist_id = Produces.artist_id;,2,0,0,3,0.0769231
49,SELECT name FROM Artist INNER JOIN Produces WHERE Artist.artist_id = Produces.artist_id,0,0,0,1,0
47,SELECT name FROM Artist JOIN Produces ON artist.artist_id=produces.artist_id;,2,0,0,3,0.0769231
65,SELECT name FROM Artist NATURAL JOIN Produces,2,0,0,3,0.0769231
317,SELECT name FROM Artist NATURAL JOIN Produces,2,0,0,3,0.0769231
80,SELECT name FROM Artist NATURAL JOIN Produces,2,0,0,3,0.0769231
62,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
332,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
301,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
258,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
194,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
169,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
132,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
151,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
220,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
228,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
336,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
72,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
76,SELECT name FROM Artist NATURAL JOIN Produces;,2,0,0,3,0.0769231
252,SELECT name FROM Artist UNION Produces,0,0,0,1,0
227,SELECT name FROM Artist WHERE Artist.artist_id = Produceres.artist_id;,2,0,0,3,0.0769231
59,SELECT name FROM Artist WHERE Artist.artist_id = Produces.artist_id;,2,0,0,3,0.0769231
25,SELECT name FROM Artist WHERE Artist.artist_id = Produces.artist_id;,2,0,0,3,0.0769231
21,"SELECT name FROM Artist a, Produces p WHERE a.artist_id = p.artist_id;",2,0,0,3,0.0769231
16,"SELECT name FROM Artist a,Produces p WHERE a.artist_id = p.artist_id; ",2,0,0,3,0.0769231
56,"SELECT name FROM Artist, Produces",2,0,0,3,0.0769231
292,"SELECT name FROM Artist, Produces",2,0,0,3,0.0769231
266,"SELECT name FROM Artist, Produces",2,0,0,3,0.0769231
108,"SELECT name FROM Artist, Produces",2,0,0,3,0.0769231
94,"SELECT name FROM Artist, Produces",2,0,0,3,0.0769231
53,"SELECT name FROM Artist, Produces WHERE Artist.Track=Produces.Track;",2,0,0,3,0.0769231
8,"SELECT name FROM Artist, Produces WHERE Artist.album_id=Produces.album_id;",2,0,0,3,0.0769231
11,"SELECT name FROM Artist, Produces WHERE Artist.artist_id != Produces.artist_id;",2,0,0,3,0.0769231
71,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,0,0,3,0.0769231
36,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,0,0,3,0.0769231
