id,query,syntax,semantic,results,correctness level,normalized value
167,"SELECT Track.track_title FROM Track, (SELECT track_title, album_id as album_id2 FROM Track) as Track2 WHERE Track.album_id = Track2.album_id2 and Track2.track_title='Overpass Graffiti';",2,2,2,27,1
250,"SELECT Track.track_title FROM Track, Album, Album AS Album2(album_id2, album_title, total_tracks, year, type) WHERE Track.track_title = 'Overpass Graffiti' AND Track.album_id = Album.album_id AND Album.album_id = album_id2 AND Track.album_id = album_id2;",2,0,1,12,0.423077
28,"SELECT Track.track_title FROM Track, Track AS Copy WHERE Track.album_id = Copy.album_id AND Copy.track_title = 'Overpass Graffiti';",2,2,2,27,1
231,"SELECT Track.track_title FROM Track, Track AS Nina(track_id,album_id2,titile,duration,popularity,explicit) WHERE Nina.titile='Overpass Graffiti' AND Track.album_id=Nina.album_id2;",2,2,2,27,1
247,"SELECT Track.track_title FROM Track, Track AS Tr2 WHERE Track.album_id = Tr2.album_id AND Tr2.track_title = 'Overpass Graffiti' ; ",2,2,2,27,1
178,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_Id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
242,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
236,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
10,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
158,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
2,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
5,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
67,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti'; ",2,2,2,27,1
83,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
43,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
44,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
346,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
318,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
275,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
58,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
7,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track2.track_title='Overpass Graffiti'; ",2,2,2,27,1
265,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track2.track_title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id; ",2,2,2,27,1
78,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track2.track_title=Overpass Graffiti"" AND Track2.album_id=Track.album_id;""",2,0,0,3,0.0769231
299,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track2.track_title='Overpass Graffiti' AND Track.album_id=Track2.album_id;",2,2,2,27,1
93,"SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track2.track_title='Overpass Graffiti' AND Track2.album_id = Track.album_id;",2,2,2,27,1
166,"SELECT Track.track_title FROM Track, Track AS Track2(album_id, track_id2), Album WHERE Track.album_id = Track2.album_id AND Track.track_id = Track2.track_id2 AND Track.track_title = 'Overpass Graffiti';",2,0,1,12,0.423077
296,"SELECT Track.track_title FROM Track, Track AS Track2(album_id, track_title) WHERE Track2.track_title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id;",2,0,0,3,0.0769231
194,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, title, dur, pop, exp) WHERE Track.album_id = Track2.album_id2 AND Track2.title = 'Overpass Graffiti';",2,2,2,27,1
151,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, title, dur, pop, exp) WHERE Track.album_id = Track2.album_id2 AND Track2.title = 'Overpass Graffiti'; ",2,2,2,27,1
205,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
131,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
88,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
253,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.track_title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id2;",2,2,2,27,1
206,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.track_title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id2;",2,2,2,27,1
286,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.track_title = 'Overpass Graffiti' AND album_id=album_id2;",2,2,2,27,1
33,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE album_id = album_id2 AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
73,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE album_id=album_id2 AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
30,"SELECT Track.track_title FROM Track, Track AS Track2(track_id,album_id2, track_title, duration, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
230,"SELECT Track.track_title FROM Track, Track AS Track2(track_id2, album_id2, track_title2, duration2, popularity2, explicit2) WHERE Track.album_id=Track2.album_id2 AND Track2.track_title2='Overpass Graffiti';",2,2,2,27,1
297,"SELECT Track.track_title FROM Track, Track AS TrackAlias WHERE Track.album_id == TrackAlias.album_id AND TrackAlias.track_title == 'Overpass Graffiti';",2,0,0,3,0.0769231
165,"SELECT Track.track_title FROM Track, Track AS Tracker WHERE Tracker.track_title = 'Overpass Graffiti' AND Tracker.album_id=Track.album_id; ",2,2,2,27,1
187,"SELECT Track.track_title FROM Track, Track AS album_id2 (album_id) WHERE Track.album_id = Track.album_id2 AND Track.track_title = 'Overpass Graffiti';",2,0,0,3,0.0769231
31,"SELECT Track.track_title FROM Track, Track as Track 2 WHERE Track2.track_title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id;",0,0,0,1,0
76,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
226,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
104,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
127,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
240,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
34,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,2,2,27,1
209,"SELECT Track.track_title FROM Track, Track as Track2 WHERE Track.album_id = Track2.track_title = Overpass Graffiti"" AND Track2.album_id;""",0,0,0,1,0
234,"SELECT Track.track_title FROM Track, Track as Track2(track_id, album_id, title, duration, popularity, explicit) WHERE Track2.title = 'Overpass Graffiti' AND Track.album_id = Track2.album_id;",2,2,2,27,1
100,"SELECT Track.track_title FROM Track, Track as Track2(track_id, album_id2, track_title, duratoin, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title='Overpass Graffiti'; ",2,2,2,27,1
119,"SELECT Track.track_title FROM Track, Track as Track2(track_id,album_id2) WHERE album_id=album_id2 AND Track2.track_title='Overpass Graffiti';",2,2,2,27,1
147,"SELECT Track.track_title FROM Track, Track as Track_2 WHERE (Track_2.track_title='Overpass Graffiti' AND Track.album_id= Track_2.album_id)",2,2,2,27,1
51,"SELECT Track.track_title FROM Track, Track as Track_2 WHERE (Track_2.track_title='Overpass Graffiti' AND Track.album_id= Track_2.album_id);",2,2,2,27,1
22,"SELECT Track.track_title FROM Track, Track as Track_2 WHERE Track.album_id = Track_2.album_id AND Track_2.track_title = 'Overpass Graffiti';",2,2,2,27,1
138,"SELECT Track.track_title FROM Track, Track as Track_Copy WHERE Track.album_id= Track_Copy.album_id AND Track_Copy.track_title= 'Overpass Graffiti';",2,2,2,27,1
156,"SELECT Track.track_title FROM Track, Track as Track_other WHERE Track.album_id = Track_other.album_id AND Track_other.track_title = 'Overpass Graffiti';",2,2,2,27,1
340,"SELECT Track.track_title FROM Track, Track as t2 WHERE Track.album_id = t2.album_id AND t2.track_title = 'Overpass Graffiti';",2,2,2,27,1
49,"SELECT Track.track_title FROM Track, Track2 WHERE Track.album_id = Track2.album_id AND Track.track_title = 'Overpass Graffiti'",2,0,0,3,0.0769231
273,"SELECT Track.track_title from Track, Track as Track2 WHERE Track.album_id == Track2.album_id ANDTrack2.track_title='Overpass Graffiti';",0,0,0,1,0
329,"SELECT Track.track_title, FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track.album_id = Track2.album_id2 AND Track2.track_title= 'Overpass Graffiti';",0,0,0,1,0
186,"SELECT Track.track_title, Track.album_id AS album_id2 FROM Track WHERE Track.album_id=album_id2 AND Track.track_title='Overpass Graffiti';",2,0,0,3,0.0769231
45,"SELECT Track.track_title, Track.album_id AS album_id2 FROM Track as Track2, Track WHERE Track.album_id=album_id2 AND Track.track_title='Overpass Graffiti';",2,0,0,3,0.0769231
218,"SELECT Track.track_title, Track.album_id FROM Track WHERE Track.album_id= -- I give up",0,0,0,1,0
207,"SELECT Track.track_title, Track.album_id FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title = 'Overpass Graffiti';",2,0,1,12,0.423077
202,"SELECT Track.track_title, Track.album_id FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.album_id2 = Track.album_id AND Track2.track_title='Overpass Graffiti';",2,0,1,12,0.423077
169,"SELECT Track.track_title, Track.album_id FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.album_id2 = Track.album_id AND Track2.track_title='Overpass Graffiti';",2,0,1,12,0.423077
332,"SELECT Track.track_title, Track.album_id FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.track_title='Overpass Graffiti' AND Track2.album_id2 = Track.album_id;",2,0,1,12,0.423077
182,"SELECT Track.track_title, Track.album_id FROM Track, Track AS album_id2 WHERE album_id2.track_title = 'Overpass Graffiti' AND Track.album_id = album_id2.album_id;",2,0,1,12,0.423077
11,"SELECT Track.track_title, Track.album_id FROM Track, Track AS album_id2 WHERE album_id2.track_title = 'Overpass Graffiti' AND Track.album_id = album_id2.album_id;",2,0,1,12,0.423077
184,"SELECT Track.track_title, Track.album_id FROM Track, Track AS album_id2 WHERE album_id2.track_title = 'Overpass Graffiti' AND Track.album_id = album_id2.album_id;",2,0,1,12,0.423077
87,"SELECT Track.track_title, Track.album_id FROM Track, Track AS album_id2 WHERE album_id2.track_title = 'Overpass Graffiti' AND Track.album_id = album_id2.album_id;",2,0,1,12,0.423077
